"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"reportado";0,406223249832082;1,62623154057081;-0,321825389263533;-1,7545173279948;0,165956863766368;0,664374297489478;-0,131477290639184;-0,716783673258797;0,0420853656746635;0,51402964884575;0,0177778521505404;0,426107133329046;4,82647934203387e-05;0,000773509512590619;3,02929456492029e-05;0,000900360062659846;0,000292483182217023;1,19542233653137;0,000417968576390211
"renomado";0,602326238334278;1,60416914894305;-0,394263903175217;0,679330749852641;0,319542543108503;0,851034301356443;-0,209162547235033;0,360394519787211;0,135417836115887;0,73203944352022;0,0390502187135689;0,0934925016503246;0,000106111991045897;0,000752664129400609;4,54647631901014e-05;0,000134978142057722;0,000292483182217023;0,988134334629298;0,000285583346964986
"remoção";0,992250995063083;-1,26290349325482;-1,36486731407838;-0,391024587668597;0,462878445539274;-0,589136023780703;-0,636701463491904;-0,182410352026071;0,278373391419789;0,343674113001216;0,354488892878279;0,0234636027007109;0,000287967837731406;0,000466488807626566;0,000544856035402024;4,47207452943541e-05;0,000292483182217023;1,13535016011522;0,000377016667468166
"remoto";0,602326238334278;1,60416914894305;-0,394263903175217;0,679330749852641;0,319542543108503;0,851034301356443;-0,209162547235033;0,360394519787211;0,135417836115887;0,73203944352022;0,0390502187135689;0,0934925016503246;0,000106111991045897;0,000752664129400609;4,54647631901014e-05;0,000134978142057722;0,000292483182217023;0,988134334629298;0,000285583346964986
"remediar";0,576473654064671;-1,3552838438763;2,6603957481694;0,758238065325596;0,183943777007646;-0,43244999559352;0,848890905599763;0,241941973624547;0,0488151958614113;0,205626217954148;0,699722323128053;0,0458362630563862;9,71985591783192e-05;0,000537231441202723;0,00207010983822107;0,000168155882921528;0,000292483182217023;1,5751578742723;0,000725686554221127
"recuperar";1,18835398356528;-1,28496588488258;-1,43730582799006;2,04282349017884;0,389628479476748;-0,421304855985946;-0,471252919624746;0,669785452252026;0,223238336589895;0,198921706986072;0,219792378750477;0,358047577673553;0,000413040418325671;0,000482929899184579;0,000604225809644396;0,00122056970225986;0,000292483182217023;1,51839085745531;0,000674323134250912
"recentemente";-1,11028072381806;1,8234224595227;-0,164902859336209;0,181947868428728;-0,516667297427392;0,848526623960721;-0,0767372726946938;0,0846691394681462;0,324150614516192;0,666312109662553;0,00481254444032528;0,00472473138092607;0,000360550829389281;0,000972468401840253;7,95348143236545e-06;9,68266359337751e-06;0,000292483182217023;1,17728474863681;0,000405381509029784
"reavaliar";-0,830193143337362;-1,10087155379979;0,840906003928678;0,903147896328307;-0,448658814908384;-0,594940744401517;0,454448334342208;0,488085535402931;0,272260739642843;0,364856335966015;0,188000399999777;0,174882524391365;0,000201585450495574;0,000354465685278024;0,000206821558187569;0,000238571548008847;0,000292483182217023;0,960525225412712;0,000269847531048301
"quase";0,589399946199474;0,124442652533379;1,13306592249709;0,718784407589119;0,40072360277888;0,0846065704350422;0,77035341040792;0,488690030068163;0,231028803924562;0,00784885529651442;0,57463679775124;0,186485543027684;0,000101606404381381;4,52938688784536e-06;0,000375501136216492;0,000151111735768716;0,000292483182217023;0,740285375180215;0,000160287346214013
"provocar";-0,830193143337362;-1,10087155379979;0,840906003928678;0,903147896328307;-0,448658814908384;-0,594940744401517;0,454448334342208;0,488085535402931;0,272260739642843;0,364856335966015;0,188000399999777;0,174882524391365;0,000201585450495574;0,000354465685278024;0,000206821558187569;0,000238571548008847;0,000292483182217023;0,960525225412712;0,000269847531048301
"propiciar";1,18835398356528;-1,28496588488258;-1,43730582799006;2,04282349017884;0,389628479476748;-0,421304855985946;-0,471252919624746;0,669785452252026;0,223238336589895;0,198921706986072;0,219792378750477;0,358047577673553;0,000413040418325671;0,000482929899184579;0,000604225809644396;0,00122056970225986;0,000292483182217023;1,51839085745531;0,000674323134250912
"profundamente";-0,830193143337362;-1,10087155379979;0,840906003928678;0,903147896328307;-0,448658814908384;-0,594940744401517;0,454448334342208;0,488085535402931;0,272260739642843;0,364856335966015;0,188000399999777;0,174882524391365;0,000201585450495574;0,000354465685278024;0,000206821558187569;0,000238571548008847;0,000292483182217023;0,960525225412712;0,000269847531048301
"problema";0,895340110949779;0,159601632030236;-0,915784865582638;1,36107712001574;0,477333199481686;0,0850885118714006;-0,488232923533107;0,72563184480727;0,335276832076882;0,00811940070533466;0,236075825548107;0,420527941669674;0,000234464438220404;7,45033078289408e-06;0,000245294507174674;0,000541834140576294;0,000292483182217023;0,93348729547859;0,000254869415273452
"pretender";0,296386073583974;1,5690101694462;1,65458688490451;0,0370380374260172;0,128879746807085;0,682264287693243;0,719476243327606;0,0161055235422321;0,0230726934787312;0,492783415922015;0,483948330355177;0,000195560244076765;2,56930987465705e-05;0,000720033024810057;0,000800718853377602;4,0123317238112e-07;0,000292483182217023;1,17796066310662;0,000405847126009532
"preparar";0,28345978144917;0,0892836730365217;3,18191671057682;0,0764916951624948;0,0886731674058512;0,0279301213219783;0,995381537747531;0,0239284771039645;0,0116384407615086;0,00087999024610264;0,987021585332622;0,000459983659765319;2,35008621524456e-05;2,33155141002998e-06;0,00296127345804271;1,71131308243113e-06;0,000292483182217023;1,58623011351857;0,000735924531451638
"preciso";0,393296957697278;0,14650504416114;1,20550443640877;-1,71506367025832;0,183959841033998;0,06852594231178;0,563859954030539;-0,802200052578973;0,056338376654346;0,00595785826748534;0,356236087218864;0,581467677859305;4,5242028936512e-05;6,27777945734356e-06;0,000425048536473015;0,000860322723907561;0,000292483182217023;1,00032371565936;0,000292672575639239
"potencial";0,602326238334278;1,60416914894305;-0,394263903175217;0,679330749852641;0,319542543108503;0,851034301356443;-0,209162547235033;0,360394519787211;0,135417836115887;0,73203944352022;0,0390502187135689;0,0934925016503246;0,000106111991045897;0,000752664129400609;4,54647631901014e-05;0,000134978142057722;0,000292483182217023;0,988134334629298;0,000285583346964986
"poeira";-0,720355967089254;-1,04365018267517;-1,13550627023937;-0,888407469092511;-0,375167043412196;-0,54354120917878;-0,59138058077463;-0,462689585083221;0,196172517329602;0,313816383448334;0,328065116267046;0,16194598295502;0,000151773243439922;0,000318574350335747;0,000377120353832384;0,000230847566873168;0,000292483182217023;0,98186147062897;0,00028196898142898
"periódico";-1,11028072381806;1,8234224595227;-0,164902859336209;0,181947868428728;-0,516667297427392;0,848526623960721;-0,0767372726946938;0,0846691394681462;0,324150614516192;0,666312109662553;0,00481254444032528;0,00472473138092607;0,000360550829389281;0,000972468401840253;7,95348143236545e-06;9,68266359337751e-06;0,000292483182217023;1,17728474863681;0,000405381509029784
"pericial";-3,94946690289173;-0,627205953143635;-0,749222696473036;0,550674845907105;-0,961962076101077;-0,15276703303609;-0,182486355318878;0,134126536834017;0,948773359251244;0,0182359219553433;0,0229797079780201;0,0100110108153938;0,00456223715034724;0,000115059171587837;0,000164180944401967;8,869341500872e-05;0,000292483182217023;2,44781944613973;0,0017525065928341
"paulo";-3,94946690289173;-0,627205953143635;-0,749222696473036;0,550674845907105;-0,961962076101077;-0,15276703303609;-0,182486355318878;0,134126536834017;0,948773359251244;0,0182359219553433;0,0229797079780201;0,0100110108153938;0,00456223715034724;0,000115059171587837;0,000164180944401967;8,869341500872e-05;0,000292483182217023;2,44781944613973;0,0017525065928341
"paris";0,296386073583974;1,5690101694462;1,65458688490451;0,0370380374260172;0,128879746807085;0,682264287693243;0,719476243327606;0,0161055235422321;0,0230726934787312;0,492783415922015;0,483948330355177;0,000195560244076765;2,56930987465705e-05;0,000720033024810057;0,000800718853377602;4,0123317238112e-07;0,000292483182217023;1,17796066310662;0,000405847126009532
"orgulho";0,589399946199474;0,124442652533379;1,13306592249709;0,718784407589119;0,40072360277888;0,0846065704350422;0,77035341040792;0,488690030068163;0,231028803924562;0,00784885529651442;0,57463679775124;0,186485543027684;0,000101606404381381;4,52938688784536e-06;0,000375501136216492;0,000151111735768716;0,000292483182217023;0,740285375180215;0,000160287346214013
"on";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046046;0,10085079770958;0,994035670198697;0,0414919588097281;-0,000787609104173008;0,0133059982469314;0,985177719784427;0,00151584150286456;4,40465776637448e-07;2,79830768021489e-05;0,00271857129503772;4,73657769067821e-06;1,70670414867186e-09;0,000292483182217023;1,6188093134659;0,000766464929325512
"of";0,895340110949779;0,159601632030236;-0,915784865582638;1,36107712001574;0,477333199481686;0,0850885118714006;-0,488232923533107;0,72563184480727;0,335276832076882;0,00811940070533466;0,236075825548107;0,420527941669674;0,000234464438220404;7,45033078289408e-06;0,000245294507174674;0,000541834140576294;0,000292483182217023;0,93348729547859;0,000254869415273452
"obtido";0,895340110949779;0,159601632030236;-0,915784865582638;1,36107712001574;0,477333199481686;0,0850885118714006;-0,488232923533107;0,72563184480727;0,335276832076882;0,00811940070533466;0,236075825548107;0,420527941669674;0,000234464438220404;7,45033078289408e-06;0,000245294507174674;0,000541834140576294;0,000292483182217023;0,93348729547859;0,000254869415273452
"negociar";0,406223249832082;1,62623154057081;-0,321825389263533;-1,7545173279948;0,165956863766368;0,664374297489478;-0,131477290639184;-0,716783673258797;0,0420853656746635;0,51402964884575;0,0177778521505404;0,426107133329046;4,82647934203387e-05;0,000773509512590619;3,02929456492029e-05;0,000900360062659846;0,000292483182217023;1,19542233653137;0,000417968576390211
"necessitar";0,296386073583974;1,5690101694462;1,65458688490451;0,0370380374260172;0,128879746807085;0,682264287693243;0,719476243327606;0,0161055235422321;0,0230726934787312;0,492783415922015;0,483948330355177;0,000195560244076765;2,56930987465705e-05;0,000720033024810057;0,000800718853377602;4,0123317238112e-07;0,000292483182217023;1,17796066310662;0,000405847126009532
"mpf";-0,720355967089254;-1,04365018267517;-1,13550627023937;-0,888407469092511;-0,375167043412196;-0,54354120917878;-0,59138058077463;-0,462689585083221;0,196172517329602;0,313816383448334;0,328065116267046;0,16194598295502;0,000151773243439922;0,000318574350335747;0,000377120353832384;0,000230847566873168;0,000292483182217023;0,98186147062897;0,00028196898142898
"movimento";0,882413818814975;-1,32012486437944;0,61154496008967;1,40053077775222;0,400400507969822;-0,599014492985805;0,27749215554571;0,63549915343851;0,227468683979041;0,387997469250296;0,0735310770786853;0,311002769691975;0,000227743242946951;0,000509719115985034;0,000109384977540531;0,00057370180153005;0,000292483182217023;1,11694975143116;0,000364895217087487
"metals";0,602326238334278;1,60416914894305;-0,394263903175217;0,679330749852641;0,319542543108503;0,851034301356443;-0,209162547235033;0,360394519787211;0,135417836115887;0,73203944352022;0,0390502187135689;0,0934925016503246;0,000106111991045897;0,000752664129400609;4,54647631901014e-05;0,000134978142057722;0,000292483182217023;0,988134334629298;0,000285583346964986
"menos";-1,01336983970475;0,400917334237646;-0,613985307831946;-1,57015383925561;-0,504794584957515;0,199710797982432;-0,305847328875842;-0,782147962719525;0,374619672193521;0,0446875099260563;0,0925566696242345;0,488136148256187;0,000300356370875472;4,70121991495234e-05;0,000110259712849807;0,000721083088309196;0,000292483182217023;0,999527684287334;0,000292206958659491
"mencionar";-1,11028072381806;1,8234224595227;-0,164902859336209;0,181947868428728;-0,516667297427392;0,848526623960721;-0,0767372726946938;0,0846691394681462;0,324150614516192;0,666312109662553;0,00481254444032528;0,00472473138092607;0,000360550829389281;0,000972468401840253;7,95348143236545e-06;9,68266359337751e-06;0,000292483182217023;1,17728474863681;0,000405381509029784
"medir";-1,13613330808767;-1,13603053329665;2,88975679200841;0,260855183901683;-0,342555461832144;-0,342524474213216;0,871290336637708;0,0786504254004803;0,162741385018921;0,124005597322966;0,708596724716358;0,00465629294175153;0,000377536968045108;0,000377468667031958;0,00244243764754569;1,99021430150281e-05;0,000292483182217023;1,7002094709128;0,000845484716285926
"mecanismo";0,503134133945387;0,203726415285758;-0,770907837759271;-3,50661903567914;0,138560158976554;0,056105047511609;-0,212303450212326;-0,965702102625885;0,0344008713121645;0,00429851476435541;0,0543555546769463;0,906945059246533;7,40403500266085e-05;1,21393542805455e-05;0,000173822431798384;0,00359648349265496;0,000292483182217023;1,63765042925507;0,000784410332974354
"mar";-3,94946690289173;-0,627205953143635;-0,749222696473036;0,550674845907105;-0,961962076101077;-0,15276703303609;-0,182486355318878;0,134126536834017;0,948773359251244;0,0182359219553433;0,0229797079780201;0,0100110108153938;0,00456223715034724;0,000115059171587837;0,000164180944401967;8,869341500872e-05;0,000292483182217023;2,44781944613973;0,0017525065928341
"limite";0,589399946199474;0,124442652533379;1,13306592249709;0,718784407589119;0,40072360277888;0,0846065704350422;0,77035341040792;0,488690030068163;0,231028803924562;0,00784885529651442;0,57463679775124;0,186485543027684;0,000101606404381381;4,52938688784536e-06;0,000375501136216492;0,000151111735768716;0,000292483182217023;0,740285375180215;0,000160287346214013
"lesão";-1,11028072381806;1,8234224595227;-0,164902859336209;0,181947868428728;-0,516667297427392;0,848526623960721;-0,0767372726946938;0,0846691394681462;0,324150614516192;0,666312109662553;0,00481254444032528;0,00472473138092607;0,000360550829389281;0,000972468401840253;7,95348143236545e-06;9,68266359337751e-06;0,000292483182217023;1,17728474863681;0,000405381509029784
"laudo";-3,94946690289173;-0,627205953143635;-0,749222696473036;0,550674845907105;-0,961962076101077;-0,15276703303609;-0,182486355318878;0,134126536834017;0,948773359251244;0,0182359219553433;0,0229797079780201;0,0100110108153938;0,00456223715034724;0,000115059171587837;0,000164180944401967;8,869341500872e-05;0,000292483182217023;2,44781944613973;0,0017525065928341
"lançamento";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046046;0,10085079770958;0,994035670198697;0,0414919588097281;-0,000787609104173008;0,0133059982469314;0,985177719784427;0,00151584150286456;4,40465776637448e-07;2,79830768021489e-05;0,00271857129503772;4,73657769067821e-06;1,70670414867186e-09;0,000292483182217023;1,6188093134659;0,000766464929325512
"lamentar";-1,02629613183956;-1,07880916217203;0,913344517840362;-1,53070018151914;-0,441878592340921;-0,464488425120156;0,393246527337287;-0,659053094444877;0,279134250693093;0,235060066446712;0,14879013191907;0,337015550941125;0,000308067783044411;0,000340400470425948;0,000243988946554268;0,000685300686078594;0,000292483182217023;1,17270363180941;0,000402232760473527
"junho";-2,52987381335489;0,598108253189534;-0,457062777904622;0,366311357167916;-0,949372160491394;0,224448872327462;-0,171519494232829;0,137463695908952;0,929415955254902;0,0395907611977665;0,0204174379791149;0,0105758455682158;0,00187196885390431;0,000104631027356957;6,11016036694618e-05;3,92465663615679e-05;0,000292483182217023;1,58422163702498;0,000734062063532648
"itabira";-3,94946690289173;-0,627205953143635;-0,749222696473036;0,550674845907105;-0,961962076101077;-0,15276703303609;-0,182486355318878;0,134126536834017;0,948773359251244;0,0182359219553433;0,0229797079780201;0,0100110108153938;0,00456223715034724;0,000115059171587837;0,000164180944401967;8,869341500872e-05;0,000292483182217023;2,44781944613973;0,0017525065928341
"interface";0,602326238334278;1,60416914894305;-0,394263903175217;0,679330749852641;0,319542543108503;0,851034301356443;-0,209162547235033;0,360394519787211;0,135417836115887;0,73203944352022;0,0390502187135689;0,0934925016503246;0,000106111991045897;0,000752664129400609;4,54647631901014e-05;0,000134978142057722;0,000292483182217023;0,988134334629298;0,000285583346964986
"intenso";0,406223249832082;1,62623154057081;-0,321825389263533;-1,7545173279948;0,165956863766368;0,664374297489478;-0,131477290639184;-0,716783673258797;0,0420853656746635;0,51402964884575;0,0177778521505404;0,426107133329046;4,82647934203387e-05;0,000773509512590619;3,02929456492029e-05;0,000900360062659846;0,000292483182217023;1,19542233653137;0,000417968576390211
"intensificar";0,296386073583974;1,5690101694462;1,65458688490451;0,0370380374260172;0,128879746807085;0,682264287693243;0,719476243327606;0,0161055235422321;0,0230726934787312;0,492783415922015;0,483948330355177;0,000195560244076765;2,56930987465705e-05;0,000720033024810057;0,000800718853377602;4,0123317238112e-07;0,000292483182217023;1,17796066310662;0,000405847126009532
"integração";0,992250995063083;-1,26290349325482;-1,36486731407838;-0,391024587668597;0,462878445539274;-0,589136023780703;-0,636701463491904;-0,182410352026071;0,278373391419789;0,343674113001216;0,354488892878279;0,0234636027007109;0,000287967837731406;0,000466488807626566;0,000544856035402024;4,47207452943541e-05;0,000292483182217023;1,13535016011522;0,000377016667468166
"integral";-1,13613330808767;-1,13603053329665;2,88975679200841;0,260855183901683;-0,342555461832144;-0,342524474213216;0,871290336637708;0,0786504254004803;0,162741385018921;0,124005597322966;0,708596724716358;0,00465629294175153;0,000377536968045108;0,000377468667031958;0,00244243764754569;1,99021430150281e-05;0,000292483182217023;1,7002094709128;0,000845484716285926
"integrado";0,895340110949779;0,159601632030236;-0,915784865582638;1,36107712001574;0,477333199481686;0,0850885118714006;-0,488232923533107;0,72563184480727;0,335276832076882;0,00811940070533466;0,236075825548107;0,420527941669674;0,000234464438220404;7,45033078289408e-06;0,000245294507174674;0,000541834140576294;0,000292483182217023;0,93348729547859;0,000254869415273452
"insumo";-0,720355967089254;-1,04365018267517;-1,13550627023937;-0,888407469092511;-0,375167043412196;-0,54354120917878;-0,59138058077463;-0,462689585083221;0,196172517329602;0,313816383448334;0,328065116267046;0,16194598295502;0,000151773243439922;0,000318574350335747;0,000377120353832384;0,000230847566873168;0,000292483182217023;0,98186147062897;0,00028196898142898
"inspeção";-1,01336983970475;0,400917334237646;-0,613985307831946;-1,57015383925561;-0,504794584957515;0,199710797982432;-0,305847328875842;-0,782147962719525;0,374619672193521;0,0446875099260563;0,0925566696242345;0,488136148256187;0,000300356370875472;4,70121991495234e-05;0,000110259712849807;0,000721083088309196;0,000292483182217023;0,999527684287334;0,000292206958659491
"inerente";0,992250995063083;-1,26290349325482;-1,36486731407838;-0,391024587668597;0,462878445539274;-0,589136023780703;-0,636701463491904;-0,182410352026071;0,278373391419789;0,343674113001216;0,354488892878279;0,0234636027007109;0,000287967837731406;0,000466488807626566;0,000544856035402024;4,47207452943541e-05;0,000292483182217023;1,13535016011522;0,000377016667468166
"indonésio";-1,11028072381806;1,8234224595227;-0,164902859336209;0,181947868428728;-0,516667297427392;0,848526623960721;-0,0767372726946938;0,0846691394681462;0,324150614516192;0,666312109662553;0,00481254444032528;0,00472473138092607;0,000360550829389281;0,000972468401840253;7,95348143236545e-06;9,68266359337751e-06;0,000292483182217023;1,17728474863681;0,000405381509029784
"indicar";-1,12320701595286;0,343695963113028;1,3624269663361;0,221401526165206;-0,619720179428914;0,189631404455488;0,751707808128606;0,122156460538611;0,480146934884559;0,0342629904440255;0,475464546303666;0,0101255283677456;0,000368995027986468;3,45501360222848e-05;0,000542909399999938;1,4337126583294e-05;0,000292483182217023;0,978576697456698;0,000280085508278812
"independentemente";0,602326238334278;1,60416914894305;-0,394263903175217;0,679330749852641;0,319542543108503;0,851034301356443;-0,209162547235033;0,360394519787211;0,135417836115887;0,73203944352022;0,0390502187135689;0,0934925016503246;0,000106111991045897;0,000752664129400609;4,54647631901014e-05;0,000134978142057722;0,000292483182217023;0,988134334629298;0,000285583346964986
"inclusive";0,270533489314366;-1,39044282337315;4,70924653624913;0,115945352898972;0,0549971998255186;-0,282665417863114;0,957350505618054;0,0235707222731867;0,00444109800317437;0,0894080073470307;0,905708146340957;0,000442748308835862;2,14063670197737e-05;0,000565466874837645;0,006486400391686;3,93194643429869e-06;0,000292483182217023;2,4507442830666;0,00175669714565183
"incerteza";0,28345978144917;0,0892836730365217;3,18191671057682;0,0764916951624948;0,0886731674058512;0,0279301213219783;0,995381537747531;0,0239284771039645;0,0116384407615086;0,00087999024610264;0,987021585332622;0,000459983659765319;2,35008621524456e-05;2,33155141002998e-06;0,00296127345804271;1,71131308243113e-06;0,000292483182217023;1,58623011351857;0,000735924531451638
"identificar";-0,720355967089254;-1,04365018267517;-1,13550627023937;-0,888407469092511;-0,375167043412196;-0,54354120917878;-0,59138058077463;-0,462689585083221;0,196172517329602;0,313816383448334;0,328065116267046;0,16194598295502;0,000151773243439922;0,000318574350335747;0,000377120353832384;0,000230847566873168;0,000292483182217023;0,98186147062897;0,00028196898142898
"identificado";0,992250995063083;-1,26290349325482;-1,36486731407838;-0,391024587668597;0,462878445539274;-0,589136023780703;-0,636701463491904;-0,182410352026071;0,278373391419789;0,343674113001216;0,354488892878279;0,0234636027007109;0,000287967837731406;0,000466488807626566;0,000544856035402024;4,47207452943541e-05;0,000292483182217023;1,13535016011522;0,000377016667468166
"identidade";-0,720355967089254;-1,04365018267517;-1,13550627023937;-0,888407469092511;-0,375167043412196;-0,54354120917878;-0,59138058077463;-0,462689585083221;0,196172517329602;0,313816383448334;0,328065116267046;0,16194598295502;0,000151773243439922;0,000318574350335747;0,000377120353832384;0,000230847566873168;0,000292483182217023;0,98186147062897;0,00028196898142898
"hábitats";0,895340110949779;0,159601632030236;-0,915784865582638;1,36107712001574;0,477333199481686;0,0850885118714006;-0,488232923533107;0,72563184480727;0,335276832076882;0,00811940070533466;0,236075825548107;0,420527941669674;0,000234464438220404;7,45033078289408e-06;0,000245294507174674;0,000541834140576294;0,000292483182217023;0,93348729547859;0,000254869415273452
"hidrográfico";0,686310830312779;-1,29806247275168;0,683983474001353;-1,03331730009522;0,357203321082041;-0,675600916901678;0,355992004915861;-0,537809335104512;0,177774306127708;0,48466352184823;0,118838082588191;0,218724089435869;0,000137766176017729;0,000492824271180521;0,000136833399446318;0,000312297350885077;0,000292483182217023;0,982671812946438;0,000282434598408728
"gri";0,602326238334278;1,60416914894305;-0,394263903175217;0,679330749852641;0,319542543108503;0,851034301356443;-0,209162547235033;0,360394519787211;0,135417836115887;0,73203944352022;0,0390502187135689;0,0934925016503246;0,000106111991045897;0,000752664129400609;4,54647631901014e-05;0,000134978142057722;0,000292483182217023;0,988134334629298;0,000285583346964986
"gee";-0,817266851202558;0,378854942609885;-0,68642382174363;0,86369423859183;-0,573806554669256;0,265995676954867;-0,481941103591873;0,606403422095034;0,44548914608389;0,0729587074539037;0,211510135814057;0,270042010648149;0,000195356860507325;4,19804233810878e-05;0,00013781154228053;0,000218183017776169;0,000292483182217023;0,739209369699785;0,000159821729234266
"fundão";-0,817266851202558;0,378854942609885;-0,68642382174363;0,86369423859183;-0,573806554669256;0,265995676954867;-0,481941103591873;0,606403422095034;0,44548914608389;0,0729587074539037;0,211510135814057;0,270042010648149;0,000195356860507325;4,19804233810878e-05;0,00013781154228053;0,000218183017776169;0,000292483182217023;0,739209369699785;0,000159821729234266
"funcionar";0,393296957697278;0,14650504416114;1,20550443640877;-1,71506367025832;0,183959841033998;0,06852594231178;0,563859954030539;-0,802200052578973;0,056338376654346;0,00595785826748534;0,356236087218864;0,581467677859305;4,5242028936512e-05;6,27777945734356e-06;0,000425048536473015;0,000860322723907561;0,000292483182217023;1,00032371565936;0,000292672575639239
"formar";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046046;0,10085079770958;0,994035670198697;0,0414919588097281;-0,000787609104173008;0,0133059982469314;0,985177719784427;0,00151584150286456;4,40465776637448e-07;2,79830768021489e-05;0,00271857129503772;4,73657769067821e-06;1,70670414867186e-09;0,000292483182217023;1,6188093134659;0,000766464929325512
"formal";-1,01336983970475;0,400917334237646;-0,613985307831946;-1,57015383925561;-0,504794584957515;0,199710797982432;-0,305847328875842;-0,782147962719525;0,374619672193521;0,0446875099260563;0,0925566696242345;0,488136148256187;0,000300356370875472;4,70121991495234e-05;0,000110259712849807;0,000721083088309196;0,000292483182217023;0,999527684287334;0,000292206958659491
"formado";0,406223249832082;1,62623154057081;-0,321825389263533;-1,7545173279948;0,165956863766368;0,664374297489478;-0,131477290639184;-0,716783673258797;0,0420853656746635;0,51402964884575;0,0177778521505404;0,426107133329046;4,82647934203387e-05;0,000773509512590619;3,02929456492029e-05;0,000900360062659846;0,000292483182217023;1,19542233653137;0,000417968576390211
"fomento";0,882413818814975;-1,32012486437944;0,61154496008967;1,40053077775222;0,400400507969822;-0,599014492985805;0,27749215554571;0,63549915343851;0,227468683979041;0,387997469250296;0,0735310770786853;0,311002769691975;0,000227743242946951;0,000509719115985034;0,000109384977540531;0,00057370180153005;0,000292483182217023;1,11694975143116;0,000364895217087487
"firmar";0,699237122447582;0,181664023657997;-0,843346351670955;-1,0727709578317;0,452867233246302;0,117656344512165;-0,546200876195926;-0,694789793024248;0,30229761294953;0,0155505401671017;0,295961238549395;0,386190608333971;0,000143004549110493;9,65247659889247e-06;0,000208023711283039;0,000336600622394601;0,000292483182217023;0,767766680416162;0,000172408796594692
"feam";-3,94946690289173;-0,627205953143635;-0,749222696473036;0,550674845907105;-0,961962076101077;-0,15276703303609;-0,182486355318878;0,134126536834017;0,948773359251244;0,0182359219553433;0,0229797079780201;0,0100110108153938;0,00456223715034724;0,000115059171587837;0,000164180944401967;8,869341500872e-05;0,000292483182217023;2,44781944613973;0,0017525065928341
"fatal";0,28345978144917;0,0892836730365217;3,18191671057682;0,0764916951624948;0,0886731674058512;0,0279301213219783;0,995381537747531;0,0239284771039645;0,0116384407615086;0,00087999024610264;0,987021585332622;0,000459983659765319;2,35008621524456e-05;2,33155141002998e-06;0,00296127345804271;1,71131308243113e-06;0,000292483182217023;1,58623011351857;0,000735924531451638
"falta";0,796148006560887;-1,24084110162706;-1,29242880016669;-2,82487266551604;0,231534109130505;-0,360858831109519;-0,375861458416297;-0,821523599415494;0,0872760634203008;0,161570371479551;0,15479535001364;0,596358215086505;0,000185390947163169;0,000450332447934207;0,000488555777566633;0,0023339881767709;0,000292483182217023;1,62692817428681;0,000774172355743843
"externa";-1,01336983970475;0,400917334237646;-0,613985307831946;-1,57015383925561;-0,504794584957515;0,199710797982432;-0,305847328875842;-0,782147962719525;0,374619672193521;0,0446875099260563;0,0925566696242345;0,488136148256187;0,000300356370875472;4,70121991495234e-05;0,000110259712849807;0,000721083088309196;0,000292483182217023;0,999527684287334;0,000292206958659491
"existência";-0,720355967089254;-1,04365018267517;-1,13550627023937;-0,888407469092511;-0,375167043412196;-0,54354120917878;-0,59138058077463;-0,462689585083221;0,196172517329602;0,313816383448334;0,328065116267046;0,16194598295502;0,000151773243439922;0,000318574350335747;0,000377120353832384;0,000230847566873168;0,000292483182217023;0,98186147062897;0,00028196898142898
"evacuar";-0,524252978587058;-1,06571257430293;-1,20794478415105;1,54544060875493;-0,228626418750874;-0,464756633214233;-0,526784017123885;0,673965749749454;0,080392096275736;0,253182437828477;0,287251851667504;0,379173614228285;8,03864245561281e-05;0,000332185811941323;0,000426771161613844;0,000698562935123958;0,000292483182217023;1,11623689366029;0,00036442960010774
"eua";0,602326238334278;1,60416914894305;-0,394263903175217;0,679330749852641;0,319542543108503;0,851034301356443;-0,209162547235033;0,360394519787211;0,135417836115887;0,73203944352022;0,0390502187135689;0,0934925016503246;0,000106111991045897;0,000752664129400609;4,54647631901014e-05;0,000134978142057722;0,000292483182217023;0,988134334629298;0,000285583346964986
"etapa";0,895340110949779;0,159601632030236;-0,915784865582638;1,36107712001574;0,477333199481686;0,0850885118714006;-0,488232923533107;0,72563184480727;0,335276832076882;0,00811940070533466;0,236075825548107;0,420527941669674;0,000234464438220404;7,45033078289408e-06;0,000245294507174674;0,000541834140576294;0,000292483182217023;0,93348729547859;0,000254869415273452
"estruturado";0,699237122447582;0,181664023657997;-0,843346351670955;-1,0727709578317;0,452867233246302;0,117656344512165;-0,546200876195926;-0,694789793024248;0,30229761294953;0,0155505401671017;0,295961238549395;0,386190608333971;0,000143004549110493;9,65247659889247e-06;0,000208023711283039;0,000336600622394601;0,000292483182217023;0,767766680416162;0,000172408796594692
